S_N,Timestamp,Irradiation_W_m2
3986,768,2025-11-03 14:03:19.670363
3987,771,2025-11-03 14:03:20.696114
3988,770,2025-11-03 14:03:21.721866
3989,771,2025-11-03 14:03:22.751827
3990,775,2025-11-03 14:03:23.781790
3991,774,2025-11-03 14:03:24.811779
3992,778,2025-11-03 14:03:25.841753
3993,777,2025-11-03 14:03:26.871745
3994,780,2025-11-03 14:03:27.901806
3995,779,2025-11-03 14:03:28.931785
3996,780,2025-11-03 14:03:29.961772
3997,783,2025-11-03 14:03:30.987529
3998,783,2025-11-03 14:03:32.017527
3999,786,2025-11-03 14:03:33.047478
4000,783,2025-11-03 14:03:34.077498
4001,787,2025-11-03 14:03:35.107471
4002,784,2025-11-03 14:03:36.137463
4003,787,2025-11-03 14:03:37.167423
4004,785,2025-11-03 14:03:38.193191
4005,787,2025-11-03 14:03:39.218987
4006,786,2025-11-03 14:03:40.248944
4007,784,2025-11-03 14:03:41.278914
4008,785,2025-11-03 14:03:42.308880
4009,782,2025-11-03 14:03:43.338865
4010,784,2025-11-03 14:03:44.368837
4011,782,2025-11-03 14:03:45.398829
4012,785,2025-11-03 14:03:46.424626
4013,782,2025-11-03 14:03:47.454637
4014,783,2025-11-03 14:03:48.480354
4015,782,2025-11-03 14:03:49.510309
4016,782,2025-11-03 14:03:50.540277
4017,786,2025-11-03 14:03:51.570245
4018,783,2025-11-03 14:03:52.595987
4019,786,2025-11-03 14:03:53.625955
4020,783,2025-11-03 14:03:54.651737
4021,785,2025-11-03 14:03:55.681706
4022,784,2025-11-03 14:03:56.711669
4023,783,2025-11-03 14:03:57.741650
4024,785,2025-11-03 14:03:58.771627
4025,782,2025-11-03 14:03:59.801610
4026,783,2025-11-03 14:04:00.827369
4027,780,2025-11-03 14:04:01.857362
4028,782,2025-11-03 14:04:02.887383
4029,780,2025-11-03 14:04:03.917352
4030,780,2025-11-03 14:04:04.947313
4031,779,2025-11-03 14:04:05.977337
4032,778,2025-11-03 14:04:07.007303
4033,777,2025-11-03 14:04:08.037249
4034,773,2025-11-03 14:04:09.067275
4035,775,2025-11-03 14:04:10.097267
4036,771,2025-11-03 14:04:11.127263
4037,773,2025-11-03 14:04:12.153068
4038,769,2025-11-03 14:04:13.183020
4039,772,2025-11-03 14:04:14.212987
4040,769,2025-11-03 14:04:15.242969
4041,770,2025-11-03 14:04:16.272995
4042,770,2025-11-03 14:04:17.302966
4043,768,2025-11-03 14:04:18.332911
4044,771,2025-11-03 14:04:19.362914
4045,768,2025-11-03 14:04:20.392912
4046,768,2025-11-03 14:04:21.418676
4047,765,2025-11-03 14:04:22.444417
4048,765,2025-11-03 14:04:23.474470
4049,767,2025-11-03 14:04:24.504435
4050,765,2025-11-03 14:04:25.534431
4051,766,2025-11-03 14:04:26.564384
4052,763,2025-11-03 14:04:27.590159
4053,765,2025-11-03 14:04:28.615923
4054,762,2025-11-03 14:04:29.645885
4055,763,2025-11-03 14:04:30.675854
4056,761,2025-11-03 14:04:31.705861
4057,760,2025-11-03 14:04:32.735817
4058,759,2025-11-03 14:04:33.765781
4059,754,2025-11-03 14:04:34.795754
4060,754,2025-11-03 14:04:35.825755
4061,748,2025-11-03 14:04:36.851508
4062,750,2025-11-03 14:04:37.881480
4063,744,2025-11-03 14:04:38.911487
4064,747,2025-11-03 14:04:39.941451
4065,742,2025-11-03 14:04:40.971405
4066,742,2025-11-03 14:04:42.001374
4067,739,2025-11-03 14:04:43.031442
4068,739,2025-11-03 14:04:44.061403
4069,742,2025-11-03 14:04:45.091396
4070,739,2025-11-03 14:04:46.117181
4071,743,2025-11-03 14:04:47.142923
4072,739,2025-11-03 14:04:48.172893
4073,742,2025-11-03 14:04:49.202860
4074,739,2025-11-03 14:04:50.232831
4075,738,2025-11-03 14:04:51.262815
4076,741,2025-11-03 14:04:52.292803
4077,738,2025-11-03 14:04:53.322855
4078,741,2025-11-03 14:04:54.352845
4079,735,2025-11-03 14:04:55.382848
4080,735,2025-11-03 14:04:56.412840
4081,733,2025-11-03 14:04:57.438613
4082,736,2025-11-03 14:04:58.468564
4083,735,2025-11-03 14:04:59.498557
4084,735,2025-11-03 14:05:00.528565
4085,736,2025-11-03 14:05:01.558524
4086,733,2025-11-03 14:05:02.588489
4087,735,2025-11-03 14:05:03.614262
4088,717,2025-11-03 14:05:04.644250
4089,703,2025-11-03 14:05:05.675072
4090,650,2025-11-03 14:05:06.705060
4091,629,2025-11-03 14:05:07.735068
4092,598,2025-11-03 14:05:08.765073
4093,600,2025-11-03 14:05:09.795061
4094,607,2025-11-03 14:05:10.825048
4095,616,2025-11-03 14:05:11.855020
4096,640,2025-11-03 14:05:12.885046
4097,624,2025-11-03 14:05:13.910782
4098,598,2025-11-03 14:05:14.940794
4099,595,2025-11-03 14:05:15.966612
4100,589,2025-11-03 14:05:16.996579
4101,580,2025-11-03 14:05:18.026545
4102,564,2025-11-03 14:05:19.056500
4103,546,2025-11-03 14:05:20.086480
4104,525,2025-11-03 14:05:21.116475
4105,509,2025-11-03 14:05:22.142261
4106,510,2025-11-03 14:05:23.168766
4107,522,2025-11-03 14:05:24.198814
4108,523,2025-11-03 14:05:25.228800
4109,528,2025-11-03 14:05:26.254541
4110,530,2025-11-03 14:05:27.280308
4111,534,2025-11-03 14:05:28.310272
4112,539,2025-11-03 14:05:29.340217
4113,549,2025-11-03 14:05:30.370195
4114,557,2025-11-03 14:05:31.400163
4115,559,2025-11-03 14:05:32.425884
4116,549,2025-11-03 14:05:33.451643
4117,509,2025-11-03 14:05:34.481550
4118,498,2025-11-03 14:05:35.511517
4119,486,2025-11-03 14:05:36.541467
4120,483,2025-11-03 14:05:37.571401
4121,480,2025-11-03 14:05:38.601328
4122,477,2025-11-03 14:05:39.627055
4123,474,2025-11-03 14:05:40.657019
4124,471,2025-11-03 14:05:41.686963
4125,469,2025-11-03 14:05:42.716913
4126,465,2025-11-03 14:05:43.746867
4127,463,2025-11-03 14:05:44.776808
4128,462,2025-11-03 14:05:45.806777
4129,461,2025-11-03 14:05:46.832483
4130,462,2025-11-03 14:05:47.862456
4131,460,2025-11-03 14:05:48.892391
4132,462,2025-11-03 14:05:49.922324
4133,460,2025-11-03 14:05:50.952265
4134,461,2025-11-03 14:05:51.982218
4135,459,2025-11-03 14:05:53.007935
4136,458,2025-11-03 14:05:54.037891
4137,458,2025-11-03 14:05:55.067836
4138,456,2025-11-03 14:05:56.097790
4139,456,2025-11-03 14:05:57.127755
4140,454,2025-11-03 14:05:58.157698
4141,456,2025-11-03 14:05:59.187650
4142,453,2025-11-03 14:06:00.217654
4143,454,2025-11-03 14:06:01.243370
4144,453,2025-11-03 14:06:02.273317
4145,453,2025-11-03 14:06:03.303373
4146,453,2025-11-03 14:06:04.333328
4147,453,2025-11-03 14:06:05.363272
4148,454,2025-11-03 14:06:06.393222
4149,453,2025-11-03 14:06:07.423180
4150,455,2025-11-03 14:06:08.448887
4151,453,2025-11-03 14:06:09.474624
4152,456,2025-11-03 14:06:10.504588
4153,455,2025-11-03 14:06:11.534565
4154,456,2025-11-03 14:06:12.564511
4155,456,2025-11-03 14:06:13.594454
4156,456,2025-11-03 14:06:14.620167
4157,457,2025-11-03 14:06:15.650123
4158,456,2025-11-03 14:06:16.680074
4159,459,2025-11-03 14:06:17.710033
4160,458,2025-11-03 14:06:18.740011
4161,461,2025-11-03 14:06:19.769958
4162,461,2025-11-03 14:06:20.799909
4163,462,2025-11-03 14:06:21.825677
4164,464,2025-11-03 14:06:22.855639
4165,464,2025-11-03 14:06:23.885597
4166,467,2025-11-03 14:06:24.915546
4167,465,2025-11-03 14:06:25.945500
4168,468,2025-11-03 14:06:26.975455
4169,467,2025-11-03 14:06:28.005409
4170,468,2025-11-03 14:06:29.035347
4171,468,2025-11-03 14:06:30.061065
4172,468,2025-11-03 14:06:31.091014
4173,470,2025-11-03 14:06:32.120979
4174,469,2025-11-03 14:06:33.150918
4175,471,2025-11-03 14:06:34.180853
4176,470,2025-11-03 14:06:35.210867
4177,473,2025-11-03 14:06:36.236601
4178,473,2025-11-03 14:06:37.266554
4179,476,2025-11-03 14:06:38.296505
4180,477,2025-11-03 14:06:39.326449
4181,481,2025-11-03 14:06:40.356424
4182,484,2025-11-03 14:06:41.386371
4183,492,2025-11-03 14:06:42.416321
4184,501,2025-11-03 14:06:43.442080
4185,516,2025-11-03 14:06:44.467786
4186,528,2025-11-03 14:06:45.497743
4187,538,2025-11-03 14:06:46.527725
4188,564,2025-11-03 14:06:47.557689
4189,579,2025-11-03 14:06:48.587620
4190,608,2025-11-03 14:06:49.617555
4191,624,2025-11-03 14:06:50.647491
4192,646,2025-11-03 14:06:51.673223
4193,658,2025-11-03 14:06:52.703179
4194,667,2025-11-03 14:06:53.733131
4195,672,2025-11-03 14:06:54.763090
4196,674,2025-11-03 14:06:55.793069
4197,677,2025-11-03 14:06:56.823011
4198,684,2025-11-03 14:06:57.848726
4199,688,2025-11-03 14:06:58.874446
4200,698,2025-11-03 14:06:59.904403
4201,697,2025-11-03 14:07:00.934344
4202,723,2025-11-03 14:07:04.967886
4203,735,2025-11-03 14:07:05.997737
4204,740,2025-11-03 14:07:07.027679
4205,742,2025-11-03 14:07:08.057640
4206,752,2025-11-03 14:07:09.083345
4207,752,2025-11-03 14:07:10.113280
4208,758,2025-11-03 14:07:11.143250
4209,757,2025-11-03 14:07:12.173215
4210,759,2025-11-03 14:07:13.203165
4211,759,2025-11-03 14:07:14.233098
4212,757,2025-11-03 14:07:15.258810
4213,759,2025-11-03 14:07:16.288769
4214,758,2025-11-03 14:07:17.314511
4215,762,2025-11-03 14:07:18.344448
4216,761,2025-11-03 14:07:19.374375
4217,765,2025-11-03 14:07:20.400122
4218,765,2025-11-03 14:07:21.430074
4219,768,2025-11-03 14:07:22.455792
4220,769,2025-11-03 14:07:23.485747
4221,770,2025-11-03 14:07:24.515708
4222,773,2025-11-03 14:07:25.541429
4223,772,2025-11-03 14:07:26.571340
4224,777,2025-11-03 14:07:27.597068
4225,775,2025-11-03 14:07:28.627001
4226,780,2025-11-03 14:07:29.656939
4227,779,2025-11-03 14:07:30.682647
4228,784,2025-11-03 14:07:31.712612
4229,784,2025-11-03 14:07:32.742554
4230,787,2025-11-03 14:07:33.772474
4231,789,2025-11-03 14:07:34.802387
4232,789,2025-11-03 14:07:35.832351
4233,793,2025-11-03 14:07:36.862268
4234,792,2025-11-03 14:07:37.887951
4235,798,2025-11-03 14:07:38.917896
4236,798,2025-11-03 14:07:39.947857
4237,801,2025-11-03 14:07:40.977787
4238,803,2025-11-03 14:07:42.007720
4239,803,2025-11-03 14:07:43.037630
4240,807,2025-11-03 14:07:44.063357
4241,805,2025-11-03 14:07:45.093290
4242,808,2025-11-03 14:07:46.123220
4243,807,2025-11-03 14:07:47.153167
4244,810,2025-11-03 14:07:48.183118
4245,809,2025-11-03 14:07:49.213055
4246,810,2025-11-03 14:07:50.238756
4247,814,2025-11-03 14:07:51.268720
4248,813,2025-11-03 14:07:52.298708
4249,818,2025-11-03 14:07:53.328679
4250,815,2025-11-03 14:07:54.358638
4251,822,2025-11-03 14:07:55.388669
4252,819,2025-11-03 14:07:56.418622
4253,825,2025-11-03 14:07:57.448581
4254,823,2025-11-03 14:07:58.478529
4255,828,2025-11-03 14:07:59.504236
4256,828,2025-11-03 14:08:00.534201
4257,828,2025-11-03 14:08:01.564147
4258,831,2025-11-03 14:08:02.594112
4259,827,2025-11-03 14:08:03.624051
4260,831,2025-11-03 14:08:04.654018
4261,828,2025-11-03 14:08:05.683964
4262,831,2025-11-03 14:08:06.709682
4263,832,2025-11-03 14:08:07.739634
4264,831,2025-11-03 14:08:08.769592
4265,834,2025-11-03 14:08:09.799525
4266,832,2025-11-03 14:08:10.829475
4267,836,2025-11-03 14:08:11.859463
4268,834,2025-11-03 14:08:12.885181
4269,838,2025-11-03 14:08:13.915139
4270,836,2025-11-03 14:08:14.940864
4271,838,2025-11-03 14:08:15.970853
4272,839,2025-11-03 14:08:17.000816
4273,837,2025-11-03 14:08:18.030812
4274,841,2025-11-03 14:08:19.060769
4275,839,2025-11-03 14:08:20.090737
4276,843,2025-11-03 14:08:21.116459
4277,840,2025-11-03 14:08:22.146412
4278,844,2025-11-03 14:08:23.176370
4279,841,2025-11-03 14:08:24.206329
4280,844,2025-11-03 14:08:25.236294
4281,843,2025-11-03 14:08:26.266242
4282,844,2025-11-03 14:08:27.296188
4283,845,2025-11-03 14:08:28.326138
4284,843,2025-11-03 14:08:29.351861
4285,846,2025-11-03 14:08:30.381822
4286,842,2025-11-03 14:08:31.411778
4287,846,2025-11-03 14:08:32.441740
4288,842,2025-11-03 14:08:33.471707
4289,845,2025-11-03 14:08:34.501721
4290,843,2025-11-03 14:08:35.527454
4291,843,2025-11-03 14:08:36.553178
4292,847,2025-11-03 14:08:37.583158
4293,844,2025-11-03 14:08:38.613155
4294,847,2025-11-03 14:08:39.643119
4295,845,2025-11-03 14:08:40.673127
4296,847,2025-11-03 14:08:41.703080
4297,845,2025-11-03 14:08:42.733045
4298,845,2025-11-03 14:08:43.758764
4299,845,2025-11-03 14:08:44.788721
4300,843,2025-11-03 14:08:45.818743
4301,846,2025-11-03 14:08:46.848734
4302,843,2025-11-03 14:08:47.878687
4303,846,2025-11-03 14:08:48.908638
4304,842,2025-11-03 14:08:49.938582
4305,844,2025-11-03 14:08:50.968550
4306,841,2025-11-03 14:08:51.994321
4307,843,2025-11-03 14:08:53.024270
4308,842,2025-11-03 14:08:54.050050
4309,839,2025-11-03 14:08:55.080002
4310,840,2025-11-03 14:08:56.109963
4311,835,2025-11-03 14:08:57.135693
4312,838,2025-11-03 14:08:58.165639
4313,832,2025-11-03 14:08:59.191372
4314,835,2025-11-03 14:09:00.221342
4315,830,2025-11-03 14:09:01.251332
4316,831,2025-11-03 14:09:02.281288
4317,826,2025-11-03 14:09:03.311252
4318,825,2025-11-03 14:09:04.341203
4319,827,2025-11-03 14:09:05.371160
4320,822,2025-11-03 14:09:06.401105
4321,824,2025-11-03 14:09:07.426824
4322,819,2025-11-03 14:09:08.456812
4323,819,2025-11-03 14:09:09.486736
4324,816,2025-11-03 14:09:10.512492
4325,816,2025-11-03 14:09:11.542449
4326,816,2025-11-03 14:09:12.568177
4327,813,2025-11-03 14:09:13.598123
4328,815,2025-11-03 14:09:14.628138
4329,812,2025-11-03 14:09:15.658094
4330,813,2025-11-03 14:09:16.688091
4331,810,2025-11-03 14:09:17.718045
4332,813,2025-11-03 14:09:18.747997
4333,811,2025-11-03 14:09:19.777938
4334,811,2025-11-03 14:09:20.803744
4335,812,2025-11-03 14:09:21.833692
4336,809,2025-11-03 14:09:22.863671
4337,811,2025-11-03 14:09:23.893659
4338,807,2025-11-03 14:09:24.923618
4339,811,2025-11-03 14:09:25.953564
4340,807,2025-11-03 14:09:26.979308
4341,810,2025-11-03 14:09:28.009265
4342,807,2025-11-03 14:09:29.039233
4343,808,2025-11-03 14:09:30.069209
4344,807,2025-11-03 14:09:31.099198
4345,807,2025-11-03 14:09:32.129172
4346,810,2025-11-03 14:09:33.159129
4347,808,2025-11-03 14:09:34.189073
4348,812,2025-11-03 14:09:35.214843
4349,810,2025-11-03 14:09:36.244794
4350,810,2025-11-03 14:09:37.270532
4351,813,2025-11-03 14:09:38.300509
4352,811,2025-11-03 14:09:39.330482
4353,814,2025-11-03 14:09:40.360458
4354,813,2025-11-03 14:09:41.386185
4355,817,2025-11-03 14:09:42.416132
4356,814,2025-11-03 14:09:43.441859
4357,818,2025-11-03 14:09:44.471820
4358,816,2025-11-03 14:09:45.501776
4359,819,2025-11-03 14:09:46.531749
4360,819,2025-11-03 14:09:47.557494
4361,819,2025-11-03 14:09:48.583222
4362,822,2025-11-03 14:09:49.613168
4363,819,2025-11-03 14:09:50.643141
4364,823,2025-11-03 14:09:51.673088
4365,820,2025-11-03 14:09:52.703052
4366,825,2025-11-03 14:09:53.733074
4367,821,2025-11-03 14:09:54.763020
4368,823,2025-11-03 14:09:55.788742
4369,820,2025-11-03 14:09:56.818737
4370,820,2025-11-03 14:09:57.848680
4371,822,2025-11-03 14:09:58.878652
4372,819,2025-11-03 14:09:59.908620
4373,822,2025-11-03 14:10:00.938609
4374,818,2025-11-03 14:10:01.964335
4375,819,2025-11-03 14:10:02.990083
4376,816,2025-11-03 14:10:04.020042
4377,815,2025-11-03 14:10:05.050005
4378,816,2025-11-03 14:10:06.080103
4379,813,2025-11-03 14:10:07.110060
4380,815,2025-11-03 14:10:08.135815
4381,811,2025-11-03 14:10:09.165757
4382,813,2025-11-03 14:10:10.195740
4383,810,2025-11-03 14:10:11.221467
4384,812,2025-11-03 14:10:12.251424
4385,810,2025-11-03 14:10:13.281375
4386,809,2025-11-03 14:10:14.311315
4387,808,2025-11-03 14:10:15.337063
4388,805,2025-11-03 14:10:16.362822
4389,806,2025-11-03 14:10:17.392776
4390,801,2025-11-03 14:10:18.422740
4391,803,2025-11-03 14:10:19.452681
4392,798,2025-11-03 14:10:20.482667
4393,800,2025-11-03 14:10:21.508376
4394,796,2025-11-03 14:10:22.534093
4395,796,2025-11-03 14:10:23.564076
4396,795,2025-11-03 14:10:24.594141
4397,794,2025-11-03 14:10:25.624094
4398,795,2025-11-03 14:10:26.649818
4399,791,2025-11-03 14:10:27.675574
4400,792,2025-11-03 14:10:28.705537
4401,788,2025-11-03 14:10:29.735509
4402,786,2025-11-03 14:10:30.765504
4403,785,2025-11-03 14:10:31.795447
4404,782,2025-11-03 14:10:32.825417
4405,782,2025-11-03 14:10:33.851121
4406,777,2025-11-03 14:10:34.876846
4407,776,2025-11-03 14:10:35.906799
4408,771,2025-11-03 14:10:36.936758
4409,770,2025-11-03 14:10:37.966703
4410,765,2025-11-03 14:10:38.992467
4411,765,2025-11-03 14:10:40.018181
4412,763,2025-11-03 14:10:41.048141
4413,759,2025-11-03 14:10:42.078114
4414,759,2025-11-03 14:10:43.108075
4415,753,2025-11-03 14:10:44.138004
4416,754,2025-11-03 14:10:45.167954
4417,749,2025-11-03 14:10:46.193704
4418,751,2025-11-03 14:10:47.223657
4419,746,2025-11-03 14:10:48.253616
4420,747,2025-11-03 14:10:49.283567
4421,745,2025-11-03 14:10:50.313529
4422,744,2025-11-03 14:10:51.343495
4423,746,2025-11-03 14:10:52.373448
4424,743,2025-11-03 14:10:53.403423
4425,746,2025-11-03 14:10:54.429126
4426,743,2025-11-03 14:10:55.459110
4427,745,2025-11-03 14:10:56.489079
4428,743,2025-11-03 14:10:57.519032
4429,745,2025-11-03 14:10:58.548992
4430,743,2025-11-03 14:10:59.578977
4431,741,2025-11-03 14:11:00.604728
4432,744,2025-11-03 14:11:01.630485
4433,741,2025-11-03 14:11:02.660425
4434,742,2025-11-03 14:11:03.690371
4435,738,2025-11-03 14:11:04.720369
4436,739,2025-11-03 14:11:05.750321
4437,737,2025-11-03 14:11:06.780291
4438,736,2025-11-03 14:11:07.810250
4439,736,2025-11-03 14:11:08.836119
4440,731,2025-11-03 14:11:09.866086
4441,731,2025-11-03 14:11:10.896063
4442,726,2025-11-03 14:11:11.926001
4443,727,2025-11-03 14:11:12.955956
4444,721,2025-11-03 14:11:13.985929
4445,722,2025-11-03 14:11:15.015890
4446,717,2025-11-03 14:11:16.045871
4447,715,2025-11-03 14:11:17.075926
4448,712,2025-11-03 14:11:18.101664
4449,709,2025-11-03 14:11:19.127394
4450,708,2025-11-03 14:11:20.157375
4451,704,2025-11-03 14:11:21.187348
4452,704,2025-11-03 14:11:22.217318
4453,700,2025-11-03 14:11:23.247302
4454,700,2025-11-03 14:11:24.273055
4455,697,2025-11-03 14:11:25.298694
4456,697,2025-11-03 14:11:26.328572
4457,696,2025-11-03 14:11:27.354167
4458,693,2025-11-03 14:11:28.379819
4459,696,2025-11-03 14:11:29.409675
4460,693,2025-11-03 14:11:30.439737
4461,695,2025-11-03 14:11:31.469711
4462,693,2025-11-03 14:11:32.495447
4463,694,2025-11-03 14:11:33.521171
4464,693,2025-11-03 14:11:34.551126
4465,692,2025-11-03 14:11:35.581079
4466,693,2025-11-03 14:11:36.611065
4467,690,2025-11-03 14:11:37.636779
4468,693,2025-11-03 14:11:38.662536
4469,690,2025-11-03 14:11:39.692506
4470,693,2025-11-03 14:11:40.722463
4471,688,2025-11-03 14:11:41.752445
4472,689,2025-11-03 14:11:42.782392
4473,687,2025-11-03 14:11:43.808148
4474,685,2025-11-03 14:11:44.833883
4475,685,2025-11-03 14:11:45.863865
4476,682,2025-11-03 14:11:46.893836
4477,684,2025-11-03 14:11:47.923788
4478,681,2025-11-03 14:11:48.949512
4479,681,2025-11-03 14:11:49.975224
4480,677,2025-11-03 14:11:51.005203
4481,678,2025-11-03 14:11:52.035152
4482,675,2025-11-03 14:11:53.065122
4483,675,2025-11-03 14:11:54.095098
4484,673,2025-11-03 14:11:55.125074
4485,669,2025-11-03 14:11:56.155016
4486,669,2025-11-03 14:11:57.180760
4487,666,2025-11-03 14:11:58.206494
4488,666,2025-11-03 14:11:59.236443
4489,665,2025-11-03 14:12:00.266395
4490,663,2025-11-03 14:12:04.303710
4491,661,2025-11-03 14:12:05.333669
4492,664,2025-11-03 14:12:06.363629
4493,661,2025-11-03 14:12:07.393603
4494,663,2025-11-03 14:12:08.419320
4495,662,2025-11-03 14:12:09.449277
4496,663,2025-11-03 14:12:10.479270
4497,666,2025-11-03 14:12:11.509230
4498,666,2025-11-03 14:12:12.539201
4499,669,2025-11-03 14:12:13.569137
4500,666,2025-11-03 14:12:14.594895
4501,668,2025-11-03 14:12:15.620617
4502,666,2025-11-03 14:12:16.650581
4503,667,2025-11-03 14:12:17.680546
4504,670,2025-11-03 14:12:18.710507
4505,669,2025-11-03 14:12:19.740439
4506,672,2025-11-03 14:12:20.766203
4507,670,2025-11-03 14:12:21.791917
4508,674,2025-11-03 14:12:22.821877
4509,671,2025-11-03 14:12:23.851827
4510,672,2025-11-03 14:12:24.881794
4511,669,2025-11-03 14:12:25.911736
4512,668,2025-11-03 14:12:26.937494
4513,667,2025-11-03 14:12:27.963236
4514,669,2025-11-03 14:12:28.993216
4515,673,2025-11-03 14:12:30.023173
4516,675,2025-11-03 14:12:31.053142
4517,680,2025-11-03 14:12:32.083101
4518,681,2025-11-03 14:12:33.113063
4519,687,2025-11-03 14:12:34.138803
4520,683,2025-11-03 14:12:35.168770
4521,682,2025-11-03 14:12:36.198740
4522,678,2025-11-03 14:12:37.228698
4523,677,2025-11-03 14:12:38.258651
4524,678,2025-11-03 14:12:39.288607
4525,674,2025-11-03 14:12:40.318558
4526,673,2025-11-03 14:12:41.348533
4527,672,2025-11-03 14:12:42.374222
4528,678,2025-11-03 14:12:43.404196
4529,680,2025-11-03 14:12:44.434124
4530,685,2025-11-03 14:12:45.464154
4531,696,2025-11-03 14:12:46.494107
4532,696,2025-11-03 14:12:47.524049
4533,703,2025-11-03 14:12:48.549783
4534,703,2025-11-03 14:12:49.579777
4535,711,2025-11-03 14:12:50.605506
4536,710,2025-11-03 14:12:51.635503
4537,715,2025-11-03 14:12:52.665451
4538,715,2025-11-03 14:12:53.695404
4539,717,2025-11-03 14:12:54.721119
4540,719,2025-11-03 14:12:55.751066
4541,717,2025-11-03 14:12:56.781068
4542,720,2025-11-03 14:12:57.811058
4543,715,2025-11-03 14:12:58.841070
4544,718,2025-11-03 14:12:59.871030
4545,717,2025-11-03 14:13:00.901012
4546,720,2025-11-03 14:13:01.930987
4547,717,2025-11-03 14:13:02.960935
4548,718,2025-11-03 14:13:03.990962
4549,721,2025-11-03 14:13:05.016701
4550,721,2025-11-03 14:13:06.042433
4551,724,2025-11-03 14:13:07.072383
4552,724,2025-11-03 14:13:08.102334
4553,730,2025-11-03 14:13:09.132282
4554,728,2025-11-03 14:13:10.162226
4555,732,2025-11-03 14:13:11.187978
4556,731,2025-11-03 14:13:12.217929
4557,730,2025-11-03 14:13:13.247886
4558,732,2025-11-03 14:13:14.277833
4559,729,2025-11-03 14:13:15.307795
4560,735,2025-11-03 14:13:16.337768
4561,733,2025-11-03 14:13:17.367786
4562,738,2025-11-03 14:13:18.397759
4563,737,2025-11-03 14:13:19.423501
4564,738,2025-11-03 14:13:20.449236
4565,739,2025-11-03 14:13:21.479186
4566,738,2025-11-03 14:13:22.509132
4567,739,2025-11-03 14:13:23.539089
4568,737,2025-11-03 14:13:24.569039
4569,739,2025-11-03 14:13:25.598987
4570,736,2025-11-03 14:13:26.624768
